B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA.W5.AA2H.01A.31R.A41I.07	0.146743568872384	0.177616018929453	0.0806652142587748	0.237043106433923	0	0	0.0118514237707118	0.0482840526201935	0.129030724225701	0	0	0.0206405499742698	0	0.0579529336327687	0.0292404847781369	0.0373934199858175	0	0	0.0165289609926257	0	0	0.007009541525241	0	0.651585365972792	0.766056882211802
TCGA.W5.AA2I.01A.32R.A41I.07	0	0.0024379092078945	0	0.157377081465016	0	0.177813706908328	0	0	0.00714546221603244	0.0467203231459492	0	0.167451183632922	0	0.168460578567615	0.0319425323555453	0.135325757662012	0	0	0.105325464838687	0	0	0	0.56	0.0174193093901768	1.10912640033576
TCGA.3X.AAV9.01A.72R.A41I.07	0.016510983991251	0.00960901136143968	0.0594273556218753	0.323013746670896	0	0.149975176973973	0.0279187903335315	0.017498330528612	0.00821133424842924	0	0	0.047284119811118	0.00960806658881327	0.0653686717322792	0.0475626263103115	0.115668289768135	0.0245590208139574	0	0.0777844752453785	0	0	0	0.04	0.161514564176483	1.03022049761707
TCGA.W5.AA39.01A.11R.A41I.07	0	0.0278062555126335	0.0334704065071105	0.242367750521548	0	0.170353913927658	0	0.0477714730353493	0.0108562751264348	0	0	0.0444333947499682	0.045138964920256	0.159002525883312	0.0532674598286357	0.0404639837056688	0.00927050576965964	0	0.08181808769389	0	0	0.0339790028178759	0.96	-0.0255889471655019	1.10368132279559
TCGA.4G.AAZO.01A.12R.A41I.07	0.000253073091152651	0.0110297458312675	0	0.0973092139599164	0	0.186487032256052	0	0.00608552231594559	0.055619911604239	0.018780482418814	0	0.163898898462141	0.111796063307799	0.00313284256052491	0.0997561532006884	0.108326495064559	0	0.0723396903771501	0.0651848755497502	0	0	0	0.28	0.0509221658293363	1.08777972263795
TCGA.W5.AA2T.01A.12R.A41I.07	0.0552686254200653	0	0.0186278139152733	0.115699555062946	0	0.0515341368507273	0	0.0151761763111997	0.00686955691214481	0	0	0.0767697257992934	0	0.357754335950397	0.0306819817629656	0.0896906315941151	0.117788750001556	0	0.0641387104193166	0	0	0	0.42	0.0277584583697915	1.09265559972186
TCGA.ZH.A8Y8.01A.51R.A41I.07	0.369653606610013	0	0	0.0117206655164577	0	0.0885359863235533	0.0177930283896763	0.00966944262260716	0.0457128711669162	0.014730796217027	0	0.00749222905365687	0	0.3072012460404	0.0525699180577977	0.026655537669901	0.019573441580834	0	0	0.0168193069481728	0	0.0118719238029865	0	0.418484261519875	0.913088537131188
TCGA.3X.AAVE.01A.11R.A41I.07	0.109451956596114	0	0.0259239856912116	0.196520531446691	0	0.104316590424371	0.00320411014060377	0.0346943162184592	0.0683342141736788	0	0	0.0474961813029885	0.0213440399394351	0.0520497906147621	0.143722764528421	0.0605048669437398	0.0602573728959564	0	0.0633071349134589	0	0	0.00887214417010866	0	0.409428132120664	0.912436882690232
TCGA.W5.AA36.01A.11R.A41I.07	0	0.0284211863727377	0.0104613603946421	0.077577859520631	0	0.132443907617094	0	0	0.0377148737499853	0	0	0.0689259091193376	0.031755372872918	0.262056340560687	0.0538439698581592	0.187719607134804	0.0804247806907352	0	0.027259851680722	0	0	0.00139498042754689	0.28	0.051086730634427	1.07454384005864
TCGA.ZD.A8I3.01A.11R.A41I.07	0.076465321513816	0	0.0225255665518635	0.0572888029750585	0	0.141527193281937	0	0.0174823155935622	0.0342167774087159	0	0.00323626611972952	0.0351242077564209	0	0.372527882486058	0.116466752330412	0.0999375534866269	0.0132091797111721	0	0	0	0	0.00999218078462722	0.36	0.0353214755816586	1.10006525167521
