B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA.X7.A8M1.01A.11R.A42C.07	0.00472116917501201	0.0299997755012647	0	0.305130719662197	0.110535795713246	0.150460512005737	0	0.083470078720381	0.0527825096846794	0	0	0.0216876047087834	0.0213377852670904	0	0.0394745438756335	0	0.160621128005943	0	0.0197783776800312	0	0	0	0	0.406516899231625	0.922665771917709
TCGA.4V.A9QJ.01A.11R.A42C.07	0.00573417583265737	0	0.0146172843071038	0.40631258687196	0	0.0621464545143574	0.0157695212101257	0.147128145665022	0.138726351867958	0	0	0.00659453792203507	0.0166534697130529	0	0.0532581302816899	0	0.130302572954975	0	0	0.00275676885906266	0	0	0	0.327184581434928	0.97654269586342
TCGA.ZB.A964.01A.11R.A42S.07	0.00544651587967373	0	0	0.119677402033222	0	0.134625970102353	0	0.00300360458180699	0	0	0	0.130407153705852	0.116571794746947	0.00815015940073074	0.0221687277566378	0.244931776688744	0.0159553748117831	0.010606289845701	0.18845523044655	0	0	0	0.48	0.0201725275644978	1.07819261519688
TCGA.YT.A95G.01A.11R.A42S.07	0.0145870827647655	0.00288431284141521	0.00995154256474751	0.319226116821625	0.183905288771603	0.128803270186938	0.0246620325625508	0.103633455444643	0.0252759930236588	0	0	0	0.0269192969343314	0	0.0105463178792788	0.00340385665783364	0.139807614645741	0	0	0.00639381890086783	0	0	0	0.459970576108015	0.894282541511772
TCGA.ZC.AAAF.01A.11R.A42S.07	0	0.021356081811046	0.00864515312430971	0.340618522298957	0.190610857761982	0.0809442273624579	0.0122223502804833	0.0846642001182889	0.0897726118415332	0	0	0.0107847450967185	0.0230475345077736	0.0155076608609229	0.0100059634907226	0.00236570443146405	0.10708635380858	0	0	0.00236803320476025	0	0	0	0.483635042485325	0.880820858213052
TCGA.5G.A9ZZ.01A.31R.A42C.07	0.375680248707975	0	0.109901234209457	0.116405290373712	0	0.0640009785821254	0.0293383424921452	0.0454050448915599	0.0461882284890846	0	0	0.033563056714873	0.0104492628503573	0.0279280371706819	0.0378815372615273	0.0172508595737865	0.0224625150912464	0.0273883097491927	0	0.0324522682652352	0.00370478557704079	0	0	0.579002486849534	0.814671634433243
TCGA.X7.A8M6.01A.11R.A42C.07	0.0293293681643	0	0.0192144367878749	0.452845175153433	0.0161175860661628	0.0801491281031477	0.0698834315453906	0.039668439491596	0.102586345649833	0	0	0.00622100398709037	0.0283821896924003	0.0118284031567752	0.0124094647646122	0.00441512229730353	0.109169611022646	0	0.0177802941174353	0	0	0	0	0.364940795174662	0.949159259034944
TCGA.XM.A8RD.01A.11R.A42C.07	0.0248061889610239	0	0.00617333600207273	0.49256485613593	0	0.0515303139282272	0.0249319866064988	0.0997222642284746	0.0989671820640071	0	0	0	0	0.000845058220050232	0.0540398853159105	0	0.122610504192266	0	0	0.0238084243455396	0	0	0.02	0.19981775732028	1.05009521252911
TCGA.YT.A95H.01A.11R.A42S.07	0	0.0197504740107335	0.00146768547994789	0.353769528065976	0.172436628158146	0.0623483160048928	0	0.0542420015770427	0.130585625049104	0	0	0.0517835154974581	0.0182456712777619	0.00149434919840796	0.00877490739805317	0	0.117734792723041	0	0	0	0	0.00736650555943504	0	0.450917960257011	0.903843557158996
TCGA.4X.A9FA.01A.11R.A42C.07	0	0.0166822123468643	0.00388886935162434	0.412890574961104	0	0.0540548865963697	0	0.0779835047720937	0.0778794410290849	0	0	0.0564608806443039	0.0152847578526479	0.00733316708171969	0.0587103398994526	0.0702925125735774	0.0835905280614719	0	0.0649483248296858	0	0	0	0.08	0.134100781973399	1.06357738643205
TCGA.XH.A853.01A.11R.A42C.07	0	0	0	0.409842529741964	0.179277584037856	0.0625110362087472	0.000342364395151591	0.0274694124075347	0.0969059424256843	0	0	0.0177939952632086	0.0295807004354168	0	0.0327236123728118	0.00324109256940657	0.124820827115887	0	0	0.0115855914445876	0	0.00390531158174492	0	0.459607097704713	0.896510007132285
TCGA.X7.A8DE.01A.11R.A42C.07	0	0.00737966319629168	0.0118246264177522	0.278360191025092	0.168167175855654	0.130003745144888	0.0112411335065139	0.0732653739691866	0.103497329391236	0	0	0.0309558804163702	0.0239587925917424	0.0159240525285168	0.0255560728295573	0.0120315447207565	0.0841754690577969	0	0.0236589493486448	0	0	0	0	0.461463959089715	0.892868475493245
TCGA.X7.A8M3.01A.11R.A42C.07	0	0.0514997976376923	0.00387648253208662	0	0	0.200744477060803	0	0.084698470768205	0.0227119448244344	0.0746813792542922	0	0.0269861335210522	0.00106558285322992	0.0551632005916026	0.121039197862236	0.299337532365637	0.0362367720813263	0	0.0177454558977845	0	0.00421357274961808	0	0.02	0.197581300264257	1.00815558074903
TCGA.XM.AAZ3.01A.11R.A42C.07	0.0148248507196832	0	0	0.362362512144407	0	0.127370487818204	0	0.0230324171058188	0.0396105109753068	0	0	0.0496337941193598	0.0180623847489149	0.0857211328603011	0.101667479934125	0.0210395495322995	0.0653534969779727	0	0.0913213830636075	0	0	0	0.0600000000000001	0.156745064402812	1.04393034238408
TCGA.X7.A8DG.01A.11R.A42C.07	0.00224111025531731	0	0.02808492342086	0.42233814198529	0.0219873000319125	0.095809669963758	0.0453203554744971	0.0639818839258999	0.157205234965183	0	0.00672767242509991	0	0.0147119519013884	0.00595261618120773	0.0325025920766399	0.0223406670229275	0.0761202674336957	0	0	0.00467561293632313	0	0	0	0.494614181777049	0.87292828277558
TCGA.4V.A9QX.01A.11R.A42C.07	0	0.0205155061063179	0.00746789897970112	0.286031491650502	0.191402798343332	0.0792659796263931	0	0.0529898203116846	0.152599632164952	0	0	0.0586371310343722	0.0138222077257839	0	0.0123080132334379	0	0.107131814385947	0	0.0103529602120501	0	0	0.00747474622552576	0	0.424716186161921	0.919351339926173
TCGA.XM.A8RF.01A.11R.A42C.07	0.0223642161404532	0	0	0.33721062024424	0	0.180066490964192	0.0185003989756828	0.0568139966316884	0.0518322923486159	0	0	0.00916135560273283	0.00885549977096402	0.0234796569885989	0.0451927174278108	0	0.226307288078536	0	0.0202154668264855	0	0	0	0.1	0.11742668208154	1.06570560998201
TCGA.XM.A8RL.01A.11R.A42C.07	0	0.0072541906302273	0.0285876966788676	0.369022993006438	0.073130676305082	0.155857586993143	0.0130287962008492	0.0579612916767586	0.147767794602536	0	0	0.0174111920616124	0.0106973011049449	0	0.00838018962971788	0.0153894135415438	0.0869278733218786	0	0	0	0	0.00858300424640102	0	0.475503926956889	0.888045517612338
TCGA.X7.A8M5.01A.11R.A42C.07	0.050720188999294	0	0.0253823465138187	0.358869613266645	0	0.0779736283073483	0	0.0885174360980393	0.0875784547934199	0	0	0.0200827641829138	0.00506562091374524	0.071614940460751	0.0595157654869519	0.0640387403189431	0.04222547435929	0	0.0484150262988399	0	0	0	0	0.38089844573622	0.931312009375011
TCGA.XU.A92Z.01A.11R.A42C.07	0.045955177181621	0	0.0736010991872299	0.0596490314908155	0	0.0724382397383093	0	0.0168893166767225	0.000786269625413638	0	0	0.0437045865219752	0	0.329078154837336	0.0423116129237794	0.227424842121447	0	0	0.075249066017501	0	0	0.0129126036778495	0.02	0.243817914618569	0.996287822080605
TCGA.YT.A95D.01A.11R.A42C.07	0.0169605532221825	0.00155270941412837	0	0.228902771096798	0	0.0853309316128326	0	0	0.0497427591456241	0	0	0.0592151246091208	0.157303239608165	0	0.0988267206659474	0.149696677314636	0.0684870942396204	0	0.0839814190709445	0	0	0	0.02	0.240904949247132	0.986249548587914
TCGA.4V.A9QL.01A.11R.A42C.07	0.00370333598305899	0.0139230845448379	0	0.578796546461131	0	0	0.0167099122762189	0.0453061700849613	0.0656337206471829	0	0	0.00274494802428509	0.0257849676085588	0	0.0256677283500925	0	0.204795361875286	0	0.0169342241443876	0	0	0	0	0.451541662201136	0.898309745337305
TCGA.ZL.A9V6.01A.11R.A42S.07	0.0421808806118901	0	0	0.331984962409622	0	0.135392015492509	0	0.0849145463002893	0.0905202811760988	0	0	0.0575733558928126	0.00603594211329243	0.0273911405710395	0.0727878784610791	0.0544994871942683	0.031765492435207	0	0.0649540173418918	0	0	0	0.02	0.286073848762242	0.988415781429519
TCGA.ZB.A96D.01A.11R.A42S.07	0	0.00199607861303865	0	0.369213050452643	0.260276210456583	0.113114217272976	0.0194565688332979	0.00160365270878449	0.0874405321846566	0	0	0	0.0248048251008439	0	0.0356422749215693	0	0.0864525894556076	0	0	0	0	0	0	0.491112152273706	0.879653247471047
TCGA.XU.A92O.01A.11R.A42C.07	0.0277008404862749	0	0.0115477480734439	0.479224056113975	0.0330759651572697	0.0718847080327357	0.0495947543124127	0.0152084262179642	0.0150177670546932	0	0	0	0.00330098823684567	0.00255476146411712	0.0425168560248443	0.00265669866783362	0.193629461190124	0	0.052086968967466	0	0	0	0	0.425128728005793	0.908886546611425
TCGA.ZB.A969.01A.11R.A42S.07	0.0111951434226139	0.00229471144646712	0	0.242470836899349	0	0.227723214952054	0	0.0442476120401942	0.0640956662758149	0	0	0.0619582662694098	0.0237458639532022	0.0522106337390407	0.119105373351044	0.0674553012407637	0.0396062610338963	0	0.0438911153761499	0	0	0	0.02	0.204054971671116	1.02429229107266
TCGA.3S.AAYX.01A.11R.A42C.07	0	0.0422988179241536	0.00527250963770274	0.353912803011913	0.249727227903776	0.089916886669273	0	0.00783627375287685	0.0805745771967934	0	0	0.0360329473895299	0.037964278514601	0	0.00748732756258897	0.00387318181477876	0.080744534686928	0	0	0.00435863393508462	0	0	0	0.471011546818888	0.890799074084054
TCGA.XM.A8RH.01A.11R.A42C.07	0	0.0151549050050753	0.00517133358162059	0.313376477223289	0.189285702204764	0.0829777803621815	0.0178149527406734	0.0552468282815932	0.132114785912146	0	0	0.0022698994969758	0.0387165960595339	0	0.00609276009249722	0	0.140006050953982	0	0	0	0	0.00177192808566787	0	0.467609552530223	0.889964481798049
TCGA.XM.A8R9.01A.31R.A42C.07	0.178115578694691	0	0.00834313098960836	0.258672370170627	0	0.163109772598262	0.0619420709377211	0.0940782733097968	0.025198829975259	0	0	0.0197259189585414	0.00181328219876523	0.0307539909369265	0.0325935027029223	0.00210729141784759	0.0914358401761941	0	0.0321101469328377	0	0	0	0	0.454077120682668	0.891093731865283
TCGA.ZB.A963.01A.11R.A42S.07	0.00346773719195281	0.000442243196168871	0.0122940940184724	0.264638608667424	0.16165840547076	0.164206880951038	0.0222219344414841	0.0558353943491141	0.0842957224102486	0	0.0089779569585439	4.54056439890079e-05	0.0336673827102944	0	0.0267626411252294	0.0194187652638469	0.140327907000405	0	0.000909289521307782	0	0	0.000829631079721291	0	0.415208970293524	0.918910782103237
TCGA.XM.A8RB.01A.11R.A42C.07	0	0.00555266549863438	0.0290692864239382	0.384912024007974	0.0289584262916665	0.140970231712791	0.0031589288504342	0.0808885019017316	0.151513123381566	0	0	0.0361172502539676	0.00937592653333714	0	0.00738698502613932	0.0163948906402893	0.0894477551945504	0	0	0.0077423191414394	0	0.00851168514154096	0	0.490677316300598	0.877439946104329
TCGA.ZC.AAAA.01A.11R.A42S.07	0.0150055474972638	0	0.00675455671993508	0.433240192386531	0.235752115631146	0.0692928502927238	0.0312090328204117	0	0.0745650903581111	0	0	0.0203400871941042	0.0316391644008429	0	0.00729573145028041	0.000549396620170317	0.0570269696887444	0	0.0173292649397345	0	0	0	0	0.377118451774912	0.957528724513063
TCGA.ZB.A961.01A.11R.A42S.07	0.050543851297436	0	0.00136440017088828	0.274418873299549	0	0	0.00771156444308361	0.0533902549532414	0.0604944443892806	0.0840943730139565	0	0.0595300451641308	0	0.160684462848173	0.0573329488168794	0.134866126542768	0	0	0.0555686550606131	0	0	0	0.02	0.266599533088079	0.984778667089384
TCGA.ZB.A96P.01A.11R.A42S.07	0	0	0.0112257782270983	0.315364177645071	0.0297474716844825	0.185008411356245	0.0243928322286797	0.0764242937995758	0.165247214972873	0	0	0.0428270685823518	0.00661093350529754	0	0.00934887840226673	0.0129254161556081	0.0781701794451794	0	0.0350641686108294	0	0	0.00764317538444203	0	0.392559442716814	0.94038659849281
TCGA.ZB.A96H.01A.11R.A42S.07	0.034696457799844	0.0273335304950665	0	0.24737396168074	0	0.118395619820468	0	0.0400638320914361	0.0384037020579019	0	0	0.0229522906132985	0.0122672824528557	0.0696698276889012	0.0555585474574696	0.123086406534439	0.135331041931383	0	0.0700472510459312	0	0	0.00482024833026505	0.02	0.183903333956095	1.00975548248421
TCGA.4X.A9FC.01A.11R.A42C.07	0	0	0.00957324137701513	0.295351857737358	0.234130122371938	0.131535535544385	0.017762665877626	0.0587626422132507	0.0965566775429952	0	0	0.0276359074166347	0.0169839320503494	0	0.0131708418059712	0.00371845687720165	0.0880484147338272	0	0	0	0	0.00676970445144781	0	0.418445565402964	0.927830486762751
TCGA.XM.A8RC.01A.11R.A42C.07	0	0.0495695739643939	0.0400818837162444	0.293685135902356	0.168489009585418	0.0962733817668845	0.0267587747910051	0.0447774258166757	0.00605191127907464	0	0	0.0149107677988934	0.0195366157795223	0.00802962698933589	0.024023189214234	0.0179658033700511	0.189456765065997	0	0.000390134959914025	0	0	0	0	0.437728641137191	0.900507325580034
TCGA.5U.AB0D.01A.11R.A42C.07	0.0287239713522764	0.0176418851292494	0	0.325748712574333	0	0	0.0442395894304987	0.00643192945184107	0.119583194062742	0	0	0.0803912906505	0.0113957039104952	0.0844449333298225	0.0868748235551105	0.127429321359889	0.00513788030963523	0	0.0619567648836066	0	0	0	0.02	0.19624532890368	1.01876148166872
TCGA.XU.A931.01A.11R.A42C.07	0.037368444751955	0	0	0.320026386158596	0	0.327833363618575	0.00302236737212898	0.0121364036255693	0.0217531090580702	0	0	0.0538907257074152	0.0299701389257615	0	0.0308671084393526	0.122515922842771	0.0321921675496594	0	0.00842386195014617	0	0	0	0.1	0.125462560722855	1.078797999106
TCGA.XU.AAY0.01A.11R.A42C.07	0	0.0173570968065302	0.0110370697464085	0.374167306502321	0.0785622014857336	0.0715964188748636	0.0435135212742224	0.0471128732680867	0.114219026433218	0	0.0154013525361736	0	0.0341450256770977	0	0.0175633193786817	0	0.174415095464286	0	0.000653937975443159	0.000255754576934186	0	0	0	0.51703571469649	0.855557578893537
TCGA.ZB.A966.01A.11R.A42S.07	0.0206859265128555	0	0.000345831990882959	0.371775226073372	0	0.0375813381780551	0.132334061788572	0.0483389788010917	0.0467978008950934	0	0	0.0828154640911228	0.0121401475504541	0.0431373195353704	0.0850810300006676	0.0462460423294477	0.0162120440868354	0	0.0565087881661791	0	0	0	0	0.3770488718694	0.936447753727865
TCGA.5V.A9RR.01A.11R.A42C.07	0.0246358276674569	0	0.0135464399192442	0.548943891200624	0.0290487114340643	0	0.00520083347555293	0.0590991913388038	0.0474110812341315	0	0	0.0110882838695339	0.026385727798759	0.02587940318298	0.0287759223873134	0	0.162631233826303	0	0.0173534526652323	0	0	0	0	0.474201795418204	0.883227082678376
TCGA.4V.A9QR.01A.11R.A42C.07	0.0219057999404578	0	0	0.47129978484747	0.0541001153129353	0.0548506813502064	0.00596349903795177	0.0755376855612776	0.07927550404026	0	0	0.0784294814782645	0	0.0146663618654954	0.0141403391169218	0.0301844478804089	0.0423916223266433	0	0.047079830313597	0	0	0.0101748469281104	0.02	0.182022568629551	1.06984000298906
TCGA.4V.A9QN.01A.11R.A42C.07	0.00607458861416518	0	0.0039568299631635	0.151688688344913	0	0.147174204840818	0.00642063684536515	0.0363647063753246	0.00901288851356976	0.0321214843734888	0	0.0518094647815471	0	0.120742945765784	0.081571044638807	0.151959470787077	0.0675342623821213	0	0.133568783773856	0	0	0	0.02	0.198402087002938	1.00407355723113
TCGA.ZB.A96Q.01A.11R.A42S.07	0	0	0.0181828997176078	0.332247255264324	0.17214360744332	0.0532715392224943	0.0190630236342896	0.0767693490462499	0.0895822876894927	0	0	0	0.0388256230883773	0	0.0118947379947682	0	0.153439046305905	0	0	0.0325665850004049	0	0.00201404559276667	0	0.365908825860026	0.946985240891263
TCGA.4V.A9QW.01A.11R.A42C.07	0	0.0157309170816844	0.0110463046864954	0.375417306205455	0.0511751162602567	0.0657382724225345	0.00664754895584031	0.073410509616429	0.165596489511856	0	0.00614507411427022	0.0231283569342835	0.0254456137915997	0.0291668415515386	0.0133117589042335	0	0.127499863097475	0	0.0105400268660479	0	0	0	0	0.528297950585492	0.849006783130023
TCGA.XU.A92Q.01A.11R.A42C.07	0.00203428541366159	0.00894868401848543	0	0.153487102573478	0	0.326986630751859	0	0.0231390433203218	0.0344409232189076	0.00300677718156364	0	0.0428981183047127	0.00256021906118916	0.0205252423944435	0.160596168173541	0.132223705081697	0.0171948803829949	0	0.0719582201231451	0	0	0	0	0.385083711986171	0.929423654342993
TCGA.3S.A8YW.01A.11R.A42C.07	0.0241280403439902	0.0118449383136665	0.0101607251885446	0.151711189175042	0	0.128082170433915	0.12400845850793	0.0722167531806209	0	0	0.0516368862465199	0.00193656596199704	0.0161173431079707	0.065585215549807	0.0160317851227479	0.0959267891135272	0	0.188317475952951	0.0314388489383315	0	0	0.010856814862438	0.02	0.210496813247135	1.00038355488176
TCGA.XM.AAZ2.01A.11R.A42C.07	0.0162821934492311	0	0	0.384987955494896	0	0.087190988388774	0.00791349338316002	0.112392158778678	0.0418196508732156	0	0	0.0183846056329343	0.0158717379974262	0.015158834114436	0.0490308321930113	0.0523240772132858	0.152012990515556	0	0.0466304819653963	0	0	0	0.02	0.24534786024989	1.00246008160826
TCGA.ZB.A96G.01A.11R.A42S.07	0	0.0177253842268237	0.00970114214024324	0.268084423838595	0.124557402997272	0.0973565316886414	0.014924822164956	0.162549203982443	0.126758712163654	0	0	0.0255491580312733	0.0255541603003053	0.00233775104658119	0.00952676006538574	0.0112011776811354	0.0902120400854031	0	0.0139613295872877	0	0	0	0	0.518004754652268	0.857393033283764
TCGA.XU.A92T.01A.11R.A42C.07	0	0.00364825094386932	0	0.119632298629557	0	0.23963454115084	0	0.00585253268795914	0	0	0	0.0691259956620766	0.0336472612390141	0	0.0576752854084616	0.317020645916423	0.0358019646212263	0	0.117961223740573	0	0	0	0.1	0.113239440750032	1.03989623788972
TCGA.XU.A92X.01A.11R.A42C.07	0.0108506161744332	0.00762201171914865	0.016798119379442	0.443510084562253	0	0.0645119330503187	0.0131717687201627	0.151862658260651	0.0598751633723565	0	0	0.011619781374715	0.0312241875768695	0	0.0206035933798173	0.0124159571305873	0.11523473849222	0	0.0406993868070241	0	0	0	0.02	0.206589502879585	1.03837761920232
TCGA.X7.A8M4.01A.11R.A42C.07	0	0.00179738791331962	0	0.325457917140474	0.154540703120556	0.108084741141728	0.00482487109806601	0.164102330091316	0.0932899720774645	0	0	0.0199638809294396	0.026446503136035	0.00737642114505719	0.00782190641488775	0	0.0756297948075353	0	0.0106635709841201	0	0	0	0	0.466390018531501	0.898033222927316
TCGA.XU.A936.01A.11R.A42C.07	0.0988647907726371	0	0.0772386827114835	0.174577696808591	0	0.221342187062527	0.0681447863353089	0.0459850660406354	0.106012215063543	0	0	0	0.00215276144647167	0.106535683520331	0.0552951986575807	0.0343246597904516	0	0	0.00952627179043823	0	0	0	0.02	0.24349579160684	0.999393545321598
TCGA.XU.A92U.01A.11R.A42C.07	0	0.0206242683551108	0.0179424087234155	0.389609699421451	0.0901562696605974	0.0927136188716679	0.0138566802484054	0.0478083362213271	0.114189452714509	0	0	0.0146485137358603	0.0286307106476089	0	0.0220789481365402	0	0.121072760523881	0	0	0.0205448199888024	0	0.00612351275082269	0	0.479279934380342	0.880776258161323
